Longitude,Latitude,depth_m, 14.May.15, 19.May.15, 22.May.15, 29.May.15, 5.Jun.15, 11.Jun.15, 17.Jun.15, 18.Jun.15, 19.Jun.15, 26.Jun.15, 27.Jun.15, 2.Jul.15, 10.Jul.15, 16.Jul.15, 24.Jul.15, 30.Jul.15, 7.Aug.15, 14.Aug.15, 20.Aug.15, 28.Aug.15, 3.Sep.15, 10.Sep.15, 16.Sep.15, 24.Sep.15, 1.Oct.15, 8.Oct.15, 15.Oct.15, 23.Oct.15, 30.Oct.15, 5.Nov.15, 12.Nov.15, 19.Nov.15, 1.Dec.15
-9433560,4775780,6.84,50.1852,48.4314,25.2813,50.0139,46.3977,40.4052,57.2170,60.3915,62.8697,49.1487,25.0807,61.1399,53.6913,61.1603,64.8531,69.6742,81.8150,80.0549,38.8763,80.1897,94.0890,80.0630,80.8347,125.5402,80.3245,96.5961,61.5654,73.2910,48.1526,57.2028,19.6823,31.4104,29.9329
-9433540,4775780,6.84,49.8306,47.9874,25.1159,50.1505,46.2052,40.3153,57.2113,60.8592,62.8604,48.9984,24.9852,60.6354,54.0443,60.6658,64.2370,69.6370,81.4938,79.4114,39.1189,80.5275,95.9172,80.2501,80.7780,124.8735,80.2481,95.9803,61.6579,73.2204,47.3037,56.8743,19.6455,31.4146,29.4905
-9433520,4775780,6.84,49.4567,47.5185,24.9424,50.2952,45.9987,40.2183,57.2042,61.3552,62.8500,48.8400,24.8851,60.1029,54.4183,60.1432,63.5823,69.5966,81.1565,78.7281,39.3733,80.8820,97.8518,80.4486,80.7098,124.1626,80.1679,95.3289,61.7509,73.1423,46.4032,56.5251,19.6051,31.4179,29.0221
-9433500,4775780,6.84,49.0708,47.0332,24.7642,50.4453,45.7808,40.1151,57.1955,61.8711,62.8383,48.6762,24.7823,59.5519,54.8068,59.6018,62.8998,69.5533,80.8097,78.0162,39.6344,81.2458,99.8581,80.6551,80.6291,123.4178,80.0859,94.6533,61.8413,73.0570,45.4666,56.1608,19.5616,31.4197,28.5358
-9433480,4775780,6.84,48.6801,46.5405,24.5849,50.5981,45.5550,40.0075,57.1854,62.3977,62.8253,48.5101,24.6790,58.9927,55.2027,59.0517,62.2016,69.5077,80.4601,77.2886,39.8971,81.6116,101.8983,80.8660,80.5361,122.6515,80.0036,93.9660,61.9269,72.9655,44.5109,55.7879,19.5156,31.4199,28.0407
-9433460,4775780,6.84,48.2924,46.0498,24.4077,50.7506,45.3255,39.8974,57.1740,62.9250,62.8113,48.3444,24.5773,58.4359,55.5986,58.5031,61.5009,69.4604,80.1147,76.5588,40.1563,81.9723,103.9332,81.0773,80.4324,121.8774,79.9227,93.2799,62.0059,72.8693,43.5544,55.4134,19.4682,31.4182,27.5463
-9433440,4775780,6.84,47.9146,45.5702,24.2357,50.8997,45.0966,39.7869,57.1618,63.4433,62.7965,48.1821,24.4789,57.8914,55.9872,57.9659,60.8108,69.4123,79.7793,75.8406,40.4074,82.3214,105.9248,81.2848,80.3207,121.1100,79.8448,92.6076,62.0773,72.7706,42.6152,55.0442,19.4205,31.4150,27.0617
-9433420,4775780,6.84,47.5531,45.1099,24.0714,51.0429,44.8728,39.6783,57.1491,63.9434,62.7813,48.0256,24.3855,57.3685,56.3617,57.4494,60.1439,69.3644,79.4594,75.1467,40.6465,82.6533,107.8379,81.4850,80.2048,120.3630,79.7709,91.9606,62.1411,72.6716,41.7101,54.6872,19.3737,31.4104,26.5956
-9433400,4775780,6.84,47.2133,44.6758,23.9169,51.1777,44.6583,39.5739,57.1367,64.4174,62.7660,47.8770,24.2983,56.8747,56.7162,56.9611,59.5114,69.3175,79.1593,74.4888,40.8707,82.9635,109.6417,81.6744,80.0888,119.6491,79.7021,91.3488,62.1975,72.5748,40.8543,54.3483,19.3291,31.4049,26.1556
-9433380,4775780,6.85,46.8993,44.2735,23.7734,51.3022,44.4570,39.4757,57.1252,64.8586,62.7511,47.7378,24.2183,56.4161,57.0459,56.5073,58.9227,69.2725,78.8820,73.8764,41.0777,83.2489,111.3116,81.8504,79.9773,118.9791,79.6392,90.7803,62.2479,72.4825,40.0602,54.0326,19.2879,31.3990,25.7476
-9433360,4775780,6.85,46.6138,43.9068,23.6418,51.4149,44.2718,39.3855,57.1153,65.2621,62.7369,47.6089,24.1461,55.9967,57.3473,56.0922,58.3848,69.2302,78.6294,73.3168,41.2663,83.5074,112.8293,82.0108,79.8748,118.3613,79.5826,90.2607,62.2935,72.3971,39.3371,53.7439,19.2514,31.3932,25.3764
-9433340,4775780,6.85,46.3586,43.5782,23.5222,51.5148,44.1052,39.3047,57.1075,65.6248,62.7236,47.4906,24.0819,55.6189,57.6181,55.7183,57.9029,69.1909,78.4024,72.8148,41.4362,83.7382,114.1827,82.1542,79.7854,117.8015,79.5323,89.7935,62.3363,72.3204,38.6917,53.4850,19.2206,31.3880,25.0448
-9433320,4775780,6.85,46.1341,43.2885,23.4141,51.6013,43.9587,39.2343,57.1025,65.9449,62.7116,47.3827,24.0257,55.2833,57.8573,55.3866,57.4798,69.1552,78.2006,72.3732,41.5876,83.9415,115.3662,82.2799,79.7128,117.3030,79.4884,89.3802,62.3781,72.2540,38.1272,53.2573,19.1963,31.3839,24.7544
-9433300,4775780,6.86,45.9398,43.0373,23.3169,51.6742,43.8333,39.1748,57.1007,66.2225,62.7010,47.2848,23.9773,54.9893,58.0649,55.0964,57.1161,69.1231,78.0232,71.9926,41.7214,84.1182,116.3792,82.3876,79.6600,116.8666,79.4507,89.0203,62.4207,72.1988,37.6447,53.0613,19.1792,31.3813,24.5053
-9433280,4775780,6.86,45.7745,42.8232,23.2295,51.7338,43.7289,39.1267,57.1026,66.4586,62.6918,47.1959,23.9363,54.7348,58.2418,54.8461,56.8110,69.0947,77.8685,71.6719,41.8390,84.2699,117.2257,82.4778,79.6292,116.4914,79.4188,88.7121,62.4660,72.1557,37.2428,52.8965,19.1699,31.3805,24.2966
-9433260,4775780,6.86,45.6365,42.6442,23.1506,51.7805,43.6452,39.0899,57.1085,66.6551,62.6841,47.1148,23.9021,54.5172,58.3897,54.6331,56.5622,69.0698,77.7346,71.4086,41.9420,84.3987,117.9131,82.5509,79.6220,116.1743,79.3924,88.4524,62.5153,72.1248,36.9184,52.7617,19.1687,31.3819,24.1265
-9433240,4775780,6.86,45.5235,42.4975,23.0789,51.8150,43.5813,39.0639,57.1186,66.8149,62.6779,47.0403,23.8742,54.3331,58.5106,54.4542,56.3665,69.0482,77.6192,71.1990,42.0321,84.5065,118.4510,82.6082,79.6393,115.9116,79.3708,88.2376,62.5701,72.1061,36.6671,52.6552,19.1757,31.3855,23.9927
-9433220,4775780,6.86,45.4333,42.3801,23.0130,51.8379,43.5360,39.0484,57.1331,66.9412,62.6731,46.9711,23.8520,54.1789,58.6069,54.3060,56.2199,69.0295,77.5201,71.0391,42.1111,84.5958,118.8510,82.6506,79.6812,115.6981,79.3538,88.0634,62.6313,72.0992,36.4836,52.5748,19.1910,31.3915,23.8924
-9433200,4775780,6.85,45.3633,42.2889,22.9517,51.8502,43.5078,39.0426,57.1521,67.0373,62.6695,46.9058,23.8349,54.0509,58.6812,54.1846,56.1181,69.0133,77.4349,70.9242,42.1809,84.6687,119.1252,82.6797,79.7475,115.5285,79.3407,87.9252,62.6997,72.1036,36.3623,52.5181,19.2145,31.3998,23.8225
-9433180,4775780,6.85,45.3114,42.2209,22.8936,51.8528,43.4950,39.0457,57.1754,67.1067,62.6670,46.8431,23.8222,53.9454,58.7362,54.0866,56.0563,68.9992,77.3614,70.8494,42.2429,84.7274,119.2861,82.6966,79.8374,115.3972,79.3312,87.8186,62.7757,72.1186,36.2970,52.4827,19.2459,31.4104,23.7799
-9433160,4775780,6.85,45.2750,42.1729,22.8378,51.8465,43.4960,39.0570,57.2030,67.1530,62.6655,46.7820,23.8135,53.8588,58.7743,54.0083,56.0301,68.9866,77.2976,70.8101,42.2988,84.7739,119.3460,82.7027,79.9499,115.2984,79.3249,87.7391,62.8597,72.1431,36.2818,52.4660,19.2851,31.4232,23.7617
-9433140,4775780,6.85,45.2522,42.1422,22.7832,51.8322,43.5091,39.0756,57.2349,67.1794,62.6647,46.7212,23.8083,53.7879,58.7981,53.9465,56.0349,68.9752,77.2418,70.8015,42.3498,84.8099,119.3169,82.6993,80.0836,115.2266,79.3213,87.6827,62.9517,72.1764,36.3109,52.4656,19.3316,31.4380,23.7648
-9433120,4775780,6.84,45.2409,42.1260,22.7289,51.8108,43.5325,39.1005,57.2708,67.1889,62.6644,46.6600,23.8062,53.7297,58.8098,53.8981,56.0667,68.9645,77.1921,70.8194,42.3973,84.8371,119.2096,82.6878,80.2370,115.1767,79.3202,87.6454,63.0515,72.2175,36.3787,52.4794,19.3851,31.4548,23.7865
-9433100,4775780,6.84,45.2394,42.1220,22.6743,51.7829,43.5649,39.1310,57.3105,67.1846,62.6646,46.5974,23.8066,53.6814,58.8115,53.8604,56.1213,68.9541,77.1473,70.8596,42.4421,84.8569,119.0347,82.6691,80.4084,115.1438,79.3213,87.6238,63.1590,72.2653,36.4801,52.5050,19.4452,31.4732,23.8243
-9433080,4775780,6.83,45.2461,42.1281,22.6188,51.7495,43.6045,39.1663,57.3539,67.1689,62.6651,46.5330,23.8094,53.6408,58.8051,53.8311,56.1952,68.9437,77.1061,70.9184,42.4851,84.8706,118.8013,82.6445,80.5963,115.1237,79.3243,87.6148,63.2737,72.3189,36.6104,52.5406,19.5114,31.4932,23.8758
-9433060,4775780,6.83,45.2596,42.1424,22.5619,51.7110,43.6502,39.2056,57.4006,67.1442,62.6656,46.4660,23.8142,53.6056,58.7922,53.8079,56.2850,68.9329,77.0675,70.9925,42.5271,84.8790,118.5182,82.6147,80.7988,115.1124,79.3290,87.6157,63.3951,72.3775,36.7652,52.5844,19.5834,31.5144,23.9389
-9434160,4775800,6.28,48.6367,48.1598,24.5392,50.2677,50.7881,43.0099,57.9721,57.6433,64.0956,50.2659,23.8608,61.5659,52.1773,62.2545,69.4108,71.7695,79.5582,84.4941,40.9239,83.9918,94.7128,79.2364,89.9818,137.3328,79.1484,98.3186,66.5909,77.8484,51.0926,59.9813,20.4486,33.0073,30.5456
-9434140,4775800,6.32,48.8489,48.3171,24.6403,50.2076,50.5740,42.8672,57.9273,57.6681,64.0287,50.2530,23.9757,61.7035,52.1630,62.3467,69.3274,71.6456,79.8055,84.4227,40.7155,83.6414,94.0697,79.2307,89.4219,136.7985,79.2553,98.4155,66.2364,77.5787,51.1866,59.9115,20.4107,32.9045,30.6537
-9434120,4775800,6.36,49.0648,48.4795,24.7429,50.1461,50.3610,42.7265,57.8823,57.6882,63.9603,50.2395,24.0903,61.8457,52.1447,62.4433,69.2484,71.5225,80.0561,84.3569,40.5047,83.2873,93.4107,79.2227,88.8616,136.2699,79.3616,98.5168,65.8819,77.3099,51.2877,59.8446,20.3735,32.8017,30.7653
-9434100,4775800,6.39,49.2839,48.6465,24.8468,50.0833,50.1500,42.5882,57.8372,57.7033,63.8907,50.2258,24.2044,61.9922,52.1222,62.5441,69.1744,71.4005,80.3092,84.2972,40.2919,82.9307,92.7375,79.2125,88.3028,135.7495,79.4670,98.6227,65.5283,77.0432,51.3959,59.7811,20.3370,32.6990,30.8803
-9434080,4775800,6.43,49.5052,48.8175,24.9516,50.0195,49.9420,42.4528,57.7923,57.7133,63.8203,50.2123,24.3177,62.1428,52.0957,62.6492,69.1062,71.2802,80.5638,84.2441,40.0781,82.5729,92.0521,79.2001,87.7477,135.2396,79.5713,98.7331,65.1769,76.7794,51.5109,59.7213,20.3012,32.5969,30.9985
-9434060,4775800,6.46,49.7280,48.9918,25.0572,49.9551,49.7379,42.3206,57.7476,57.7180,63.7498,50.1994,24.4298,62.2969,52.0651,62.7582,69.0443,71.1621,80.8192,84.1980,39.8638,82.2155,91.3570,79.1856,87.1986,134.7428,79.6742,98.8480,64.8289,76.5197,51.6325,59.6656,20.2661,32.4959,31.1194
-9434040,4775800,6.50,49.9513,49.1687,25.1630,49.8902,49.5389,42.1922,57.7033,57.7172,63.6794,50.1875,24.5403,62.4541,52.0307,62.8708,68.9891,71.0467,81.0742,84.1593,39.6502,81.8600,90.6552,79.1690,86.6580,134.2616,79.7753,98.9670,64.4857,76.2651,51.7604,59.6143,20.2320,32.3964,31.2426
-9434020,4775800,6.53,50.1738,49.3471,25.2687,49.8254,49.3457,42.0681,57.6598,57.7111,63.6098,50.1769,24.6489,62.6138,51.9926,62.9866,68.9409,70.9346,81.3276,84.1281,39.4381,81.5082,89.9502,79.1505,86.1283,133.7984,79.8743,99.0896,64.1488,76.0168,51.8938,59.5675,20.1987,32.2988,31.3675
-9434000,4775800,6.56,50.3945,49.5261,25.3737,49.7609,49.1595,41.9486,57.6171,57.6999,63.5415,50.1677,24.7550,62.7749,51.9512,63.1048,68.8999,70.8262,81.5780,84.1045,39.2288,81.1619,89.2460,79.1304,85.6122,133.3554,79.9709,99.2154,63.8198,75.7759,52.0319,59.5255,20.1665,32.2037,31.4934
-9433980,4775800,6.59,50.6118,49.7043,25.4774,49.6972,48.9810,41.8344,57.5754,57.6838,63.4748,50.1601,24.8581,62.9365,51.9071,63.2248,68.8661,70.7220,81.8239,84.0881,39.0233,80.8231,88.5471,79.1088,85.1123,132.9346,80.0645,99.3433,63.5003,75.5437,52.1736,59.4882,20.1354,32.1116,31.6194
-9433960,4775800,6.62,50.8243,49.8804,25.5791,49.6348,48.8112,41.7258,57.5351,57.6634,63.4104,50.1542,24.9577,63.0971,51.8608,63.3452,68.8392,70.6226,82.0639,84.0787,38.8231,80.4941,87.8590,79.0861,84.6313,132.5376,80.1547,99.4722,63.1920,75.3212,52.3173,59.4555,20.1056,32.0229,31.7444
-9433940,4775800,6.65,51.0304,50.0527,25.6780,49.5742,48.6507,41.6232,57.4964,57.6396,63.3486,50.1500,25.0532,63.2554,51.8130,63.4649,68.8186,70.5285,82.2960,84.0752,38.6297,80.1770,87.1877,79.0627,84.1718,132.1657,80.2410,99.6008,62.8967,75.1095,52.4612,59.4273,20.0771,31.9381,31.8674
-9433920,4775800,6.68,51.2281,50.2193,25.7732,49.5160,48.5001,41.5269,57.4594,57.6132,63.2899,50.1473,25.1440,63.4094,51.7649,63.5823,68.8032,70.4399,82.5184,84.0767,38.4444,79.8743,86.5402,79.0392,83.7364,131.8197,80.3229,99.7271,62.6161,74.9097,52.6031,59.4030,20.0501,31.8578,31.9867
-9433900,4775800,6.71,51.4155,50.3783,25.8638,49.4609,48.3597,41.4372,57.4245,57.5857,63.2347,50.1458,25.2294,63.5570,51.7176,63.6955,68.7919,70.3574,82.7290,84.0816,38.2691,79.5885,85.9244,79.0161,83.3275,131.4998,80.3998,99.8490,62.3522,74.7227,52.7401,59.3820,20.0245,31.7824,32.1007
-9433880,4775800,6.73,51.5905,50.5271,25.9487,49.4095,48.2299,41.3543,57.3918,57.5588,63.1833,50.1450,25.3087,63.6957,51.6725,63.8021,68.7828,70.2811,82.9256,84.0878,38.1054,79.3223,85.3492,78.9941,82.9473,131.2054,80.4711,99.9640,62.1065,74.5493,52.8690,59.3634,20.0006,31.7124,32.2074
-9433860,4775800,6.75,51.7506,50.6634,26.0267,49.3627,48.1105,41.2782,57.3616,57.5344,63.1360,50.1443,25.3812,63.8227,51.6313,63.8997,68.7736,70.2113,83.1058,84.0927,37.9554,79.0784,84.8244,78.9742,82.5977,130.9354,80.5363,100.0689,61.8810,74.3901,52.9858,59.3460,19.9783,31.6481,32.3046
-9433840,4775800,6.77,51.8934,50.7842,26.0965,49.3212,48.0013,41.2088,57.3341,57.5150,63.0931,50.1429,25.4461,63.9349,51.5960,63.9853,68.7613,70.1480,83.2672,84.0932,37.8208,78.8597,84.3612,78.9572,82.2805,130.6875,80.5947,100.1602,61.6771,74.2456,53.0861,59.3282,19.9578,31.5899,32.3898
-9433820,4775800,6.79,52.0163,50.8864,26.1568,49.2860,47.9015,41.1459,57.3094,57.5035,63.0546,50.1399,25.5026,64.0288,51.5688,64.0556,68.7427,70.0912,83.4070,84.0857,37.7038,78.6690,83.9717,78.9445,81.9968,130.4587,80.6456,100.2339,61.4965,74.1159,53.1647,59.3083,19.9388,31.5381,32.4601
-9433800,4775800,6.80,52.1165,50.9666,26.2061,49.2581,47.8102,41.0891,57.2876,57.5030,63.0207,50.1341,25.5500,64.1004,51.5523,64.1068,68.7135,70.0409,83.5227,84.0658,37.6065,78.5092,83.6692,78.9372,81.7474,130.2449,80.6885,100.2857,61.3405,74.0010,53.2157,59.2840,19.9215,31.4928,32.5124
-9433780,4775800,6.82,52.1910,51.0213,26.2430,49.2384,47.7261,41.0378,57.2689,57.5173,62.9913,50.1242,25.5875,64.1458,51.5492,64.1350,68.6693,69.9967,83.6115,84.0286,37.5310,78.3832,83.4677,78.9367,81.5326,130.0411,80.7227,100.3104,61.2102,73.9007,53.2328,59.2530,19.9056,31.4543,32.5432
-9433760,4775800,6.83,52.2369,51.0467,26.2660,49.2282,47.6476,40.9912,57.2532,57.5504,62.9664,50.1088,25.6143,64.1605,51.5626,64.1359,68.6046,69.9581,83.6707,83.9686,37.4793,78.2937,83.3823,78.9448,81.3518,129.8411,80.7476,100.3030,61.1063,73.8142,53.2089,59.2124,19.8909,31.4225,32.5489
-9433740,4775800,6.84,52.2514,51.0391,26.2736,49.2284,47.5724,40.9484,57.2404,57.6065,62.9457,50.0865,25.6297,64.1400,51.5957,64.1050,68.5140,69.9248,83.6976,83.8799,37.4534,78.2433,83.4283,78.9629,81.2041,129.6379,80.7628,100.2578,61.0295,73.7406,53.1365,59.1592,19.8772,31.3973,32.5258
-9433720,4775800,6.84,52.2316,50.9946,26.2645,49.2401,47.4983,40.9081,57.2306,57.6902,62.9289,50.0555,25.6332,64.0799,51.6518,64.0379,68.3914,69.8959,83.6899,83.7562,37.4551,78.2342,83.6209,78.9929,81.0875,129.4237,80.7677,100.1693,60.9798,73.6784,53.0082,59.0900,19.8642,31.3785,32.4698
-9433700,4775800,6.85,52.1751,50.9097,26.2375,49.2645,47.4227,40.8690,57.2233,57.8059,62.9156,50.0143,25.6242,63.9759,51.7341,63.9303,68.2307,69.8707,83.6454,83.5914,37.4859,78.2682,83.9748,79.0364,80.9995,129.1902,80.7620,100.0320,60.9568,73.6262,52.8162,59.0016,19.8512,31.3659,32.3775
-9433680,4775800,6.85,52.0798,50.7813,26.1916,49.3023,47.3428,40.8297,57.2185,57.9579,62.9054,49.9616,25.6025,63.8242,51.8456,63.7781,68.0259,69.8481,83.5625,83.3792,37.5469,78.3467,84.5032,79.0951,80.9368,128.9287,80.7455,99.8408,60.9595,73.5819,52.5535,58.8906,19.8380,31.3588,32.2452
-9433660,4775800,6.85,51.9441,50.6069,26.1261,49.3543,47.2556,40.7885,57.2156,58.1500,62.8978,49.8959,25.5678,63.6217,51.9891,63.5781,67.7715,69.8273,83.4403,83.1141,37.6386,78.4701,85.2166,79.1703,80.8952,128.6307,80.7181,99.5914,60.9865,73.5433,52.2137,58.7541,19.8238,31.3566,32.0701
-9433640,4775800,6.85,51.7675,50.3849,26.0409,49.4211,47.1584,40.7440,57.2144,58.3853,62.8920,49.8163,25.5204,63.3664,52.1665,63.3279,67.4631,69.8071,83.2786,82.7916,37.7612,78.6379,86.1225,79.2633,80.8701,128.2886,80.6802,99.2807,61.0357,73.5080,51.7922,58.5895,19.8081,31.3588,31.8502
-9433620,4775800,6.85,51.5501,50.1149,25.9362,49.5027,47.0487,40.6947,57.2141,58.6658,62.8874,49.7222,25.4607,63.0575,52.3790,63.0265,67.0973,69.7865,83.0781,82.4084,37.9136,78.8488,87.2236,79.3746,80.8566,127.8956,80.6321,98.9071,61.1045,73.4735,51.2858,58.3948,19.7903,31.3644,31.5843
-9433600,4775800,6.85,51.2934,49.7977,25.8129,49.5989,46.9244,40.6393,57.2145,58.9920,62.8835,49.6134,25.3895,62.6958,52.6269,62.6742,66.6726,69.7645,82.8408,81.9632,38.0944,79.1001,88.5169,79.5046,80.8494,127.4471,80.5745,98.4708,61.1897,73.4375,50.6944,58.1691,19.7698,31.3724,31.2729
-9433580,4775800,6.84,51.0001,49.4359,25.6725,49.7089,46.7842,40.5768,57.2148,59.3631,62.8797,49.4905,25.3079,62.2839,52.9090,62.2733,66.1898,69.7404,82.5697,81.4570,38.3009,79.3880,89.9935,79.6527,80.8432,126.9406,80.5084,97.9741,61.2879,73.3978,50.0202,57.9127,19.7462,31.3822,30.9177
-9433560,4775800,6.84,50.6742,49.0336,25.5171,49.8315,46.6273,40.5066,57.2147,59.7760,62.8753,49.3544,25.2173,61.8264,53.2228,61.8278,65.6518,69.7134,82.2690,80.8931,38.5298,79.7075,91.6372,79.8177,80.8335,126.3764,80.4351,97.4220,61.3953,73.3526,49.2691,57.6269,19.7192,31.3926,30.5223
-9433540,4775800,6.84,50.3208,48.5967,25.3493,49.9650,46.4543,40.4286,57.2136,60.2262,62.8699,49.2069,25.1195,61.3297,53.5646,61.3436,65.0642,69.6831,81.9439,80.2777,38.7770,80.0526,93.4253,79.9976,80.8161,125.7578,80.3561,96.8215,61.5081,73.3006,48.4502,57.3146,19.6887,31.4028,30.0918
-9433520,4775800,6.84,49.9463,48.1323,25.1723,50.1072,46.2663,40.3431,57.2113,60.7071,62.8633,49.0501,25.0164,60.8019,53.9293,60.8285,64.4350,69.6494,81.6006,79.6191,39.0376,80.4163,95.3290,80.1899,80.7881,125.0913,80.2730,96.1818,61.6226,73.2410,47.5756,56.9800,19.6548,31.4123,29.6330
-9433500,4775800,6.83,49.5576,47.6488,24.9893,50.2554,46.0658,40.2511,57.2076,61.2109,62.8553,48.8866,24.9103,60.2523,54.3106,60.2913,63.7743,69.6125,81.2459,78.9281,39.3065,80.7912,97.3143,80.3914,80.7476,124.3861,80.1876,95.5141,61.7354,73.1738,46.6600,56.6283,19.6178,31.4203,29.1538
-9433480,4775800,6.83,49.1622,47.1552,24.8040,50.4070,45.8558,40.1538,57.2025,61.7285,62.8458,48.7193,24.8031,59.6912,54.7018,59.7419,63.0939,69.5726,80.8865,78.2170,39.5784,81.1699,99.3439,80.5983,80.6940,123.6537,80.1016,94.8305,61.8437,73.0996,45.7203,56.2658,19.5784,31.4265,28.6632
-9433460,4775800,6.83,48.7677,46.6609,24.6198,50.5590,45.6401,40.0531,57.1960,62.2504,62.8350,48.5512,24.6971,59.1290,55.0954,59.1907,62.4063,69.5305,80.5294,77.4989,39.8481,81.5449,101.3794,80.8068,80.6284,122.9071,80.0167,94.1439,61.9455,73.0196,44.7742,55.8991,19.5373,31.4308,28.1705
-9433440,4775800,6.83,48.3813,46.1749,24.4397,50.7085,45.4228,39.9509,57.1886,62.7668,62.8230,48.3850,24.5941,58.5757,55.4844,58.6474,61.7244,69.4868,80.1808,76.7874,40.1109,81.9097,103.3827,81.0130,80.5526,122.1601,79.9344,93.4666,62.0395,72.9357,43.8394,55.5351,19.4956,31.4332,27.6847
-9433420,4775800,6.83,48.0093,45.7055,24.2665,50.8527,45.2084,39.8494,57.1805,63.2687,62.8103,48.2235,24.4958,58.0407,55.8618,58.1213,61.0607,69.4426,79.8462,76.0950,40.3627,82.2584,105.3188,81.2132,80.4698,121.4263,79.8561,92.8104,62.1250,72.8499,42.9327,55.1805,19.4544,31.4338,27.2145
-9433400,4775800,6.83,47.6574,45.2597,24.1024,50.9894,45.0008,39.7508,57.1724,63.7480,62.7970,48.0686,24.4035,57.5318,56.2218,57.6203,60.4262,69.3986,79.5301,75.4335,40.6004,82.5864,107.1569,81.4041,80.3838,120.7183,79.7828,92.1852,62.2022,72.7645,42.0691,54.8411,19.4149,31.4331,26.7673
-9433380,4775800,6.84,47.3296,44.8432,23.9488,51.1166,44.8038,39.6570,57.1648,64.1981,62.7837,47.9222,24.3182,57.0551,56.5595,57.1507,59.8305,69.3557,79.2359,74.8123,40.8215,82.8902,108.8717,81.5828,80.2987,120.0471,79.7152,91.5993,62.2720,72.6818,41.2612,54.5222,19.3782,31.4314,26.3495
-9433360,4775800,6.84,47.0291,44.4603,23.8067,51.2327,44.6206,39.5698,57.1582,64.6136,62.7707,47.7853,24.2405,56.6153,56.8710,56.7172,59.2810,69.3146,78.9656,74.2391,41.0247,83.1677,110.4442,81.7473,80.2188,119.4215,79.6538,91.0588,62.3356,72.6040,40.5188,54.2277,19.3454,31.4293,25.9658
-9433340,4775800,6.84,46.7578,44.1135,23.6764,51.3367,44.4536,39.4907,57.1534,64.9912,62.7583,47.6585,24.1708,56.2151,57.1539,56.3228,58.7832,69.2760,78.7204,73.7193,41.2093,83.4178,111.8614,81.8959,80.1481,118.8478,79.5988,90.5677,62.3946,72.5330,39.8487,53.9606,19.3176,31.4273,25.6194
-9433320,4775800,6.84,46.5163,43.8041,23.5577,51.4280,44.3047,39.4207,57.1508,65.3287,62.7468,47.5417,24.1091,55.8555,57.4069,55.9686,58.3402,69.2403,78.5002,73.2561,41.3754,83.6405,113.1165,82.0279,80.0904,118.3301,79.5503,90.1279,62.4508,72.4704,39.2551,53.7227,19.2955,31.4258,25.3121
-9433300,4775800,6.84,46.3043,43.5321,23.4500,51.5063,44.1750,39.3607,57.1510,65.6256,62.7363,47.4347,24.0552,55.5362,57.6297,55.6546,57.9534,69.2077,78.3043,72.8506,41.5239,83.8365,114.2075,82.1428,80.0488,117.8701,79.5079,89.7397,62.5061,72.4175,38.7394,53.5146,19.2798,31.4253,25.0444
-9433280,4775800,6.84,46.1210,43.2964,23.3523,51.5717,44.0647,39.3109,57.1543,65.8826,62.7271,47.3367,24.0087,55.2559,57.8228,55.3797,57.6225,69.1784,78.1314,72.5024,41.6558,84.0072,115.1373,82.2408,80.0256,117.4677,79.4715,89.4016,62.5622,72.3750,38.3011,53.3362,19.2712,31.4262,24.8158
-9433260,4775800,6.84,45.9647,43.0952,23.2636,51.6246,43.9738,39.2715,57.1611,66.1013,62.7191,47.2467,23.9691,55.0121,57.9876,55.1415,57.3459,69.1522,77.9797,72.2096,41.7726,84.1545,115.9117,82.3224,80.0228,117.1209,79.4406,89.1112,62.6207,72.3435,37.9378,53.1867,19.2699,31.4288,24.6248
-9433240,4775800,6.84,45.8335,42.9262,23.1826,51.6655,43.9017,39.2423,57.1717,66.2839,62.7124,47.1637,23.9360,54.8019,58.1258,54.9373,57.1207,69.1292,77.8470,71.9692,41.8759,84.2804,116.5395,82.3885,80.0414,116.8265,79.4147,88.8652,62.6828,72.3230,37.6456,53.0646,19.2761,31.4332,24.4693
-9433220,4775800,6.84,45.7253,42.7866,23.1081,51.6952,43.8473,39.2229,57.1861,66.4333,62.7069,47.0864,23.9086,54.6221,58.2395,54.7640,56.9437,69.1088,77.7313,71.7775,41.9676,84.3871,117.0307,82.4401,80.0820,116.5805,79.3934,88.6598,62.7498,72.3134,37.4201,52.9681,19.2900,31.4396,24.3468
-9433200,4775800,6.84,45.6378,42.6735,23.0387,51.7144,43.8095,39.2128,57.2045,66.5525,62.7025,47.0135,23.8865,54.4691,58.3312,54.6182,56.8108,69.0910,77.6303,71.6305,42.0491,84.4767,117.3967,82.4783,80.1446,116.3780,79.3762,88.4909,62.8226,72.3143,37.2559,52.8950,19.3114,31.4480,24.2547
-9433180,4775800,6.84,45.5686,42.5841,22.9734,51.7239,43.7867,39.2114,57.2270,66.6448,62.6992,46.9440,23.8690,54.3396,58.4032,54.4964,56.7179,69.0752,77.5419,71.5237,42.1223,84.5514,117.6491,82.5045,80.2289,116.2141,79.3628,88.3542,62.9017,72.3251,37.1476,52.8431,19.3403,31.4585,24.1900
