"lagoslakeid","hu4_zoneid","iws_zoneid","nhd_lat","nhd_long","lake_area_ha","maxdepth","iws_areaha","lakeconnectivity","iws_slope_mean","iws_urban","iws_crop","iws_pasture","iws_forest","iws_lakes_lakes4ha_overlapping_area_pct","iws_lakes_lakes4ha_isolated_overlapping_area_pct","iws_lakes_lakes4ha_drlakestream_overlapping_area_pct","iws_streamdensity_headwaters_density_mperha","iws_streamdensity_midreaches_density_mperha","iws_streamdensity_rivers_density_mperha","hu4_baseflowindex_mean","hu4_runoff_mean","hu4_dep_totaln_1990_mean","hu4_dep_totaln_2010_mean","hu4_dep_change","hu4_prism_ppt_30yr_normal_800mm2_annual_mean","hu4_prism_tmean_30yr_normal_800mm2_annual_mean","hu4_tmean_1990","hu4_tmean_2011","hu4_tmean_change","hu4_ppt_1990","hu4_ppt_2011","hu4_ppt_change","hu4_damdensity_pointspersqkm","hu4_roaddensity_density_mperha","hu4_slope_mean","hu4_urban","hu4_crop","hu4_pasture","hu4_forest","hu4_lakes_lakes4ha_avgsize_ha","hu4_lakes_lakes4ha_overlapping_area_pct","hu4_lakes_lakes4ha_isolated_overlapping_area_pct","hu4_lakes_lakes4ha_drlakestream_overlapping_area_pct","hu4_latewisconsinglaciation_glaciation"
100202,"HU4_53","IWS_25924",44.785198,-93.674198,18.55595846,4.8768,1033.80130753726,"DR_Stream",3.2572,1.79,50.71,32.3,7.43,0,0,0,11.8608,0,0,43.8293,3.3408,4.9226,6.1502,0.0748379999999985,712.4655,6.8874,798.695896263468,667.949610880373,0.0112831532626958,6080.90114837644,5438.11098364973,0.180242268011682,0.0033,22.0986,1.5109,1.8406,72.1585,5.6993,2.8202,48.9715,2.429,0.5266,1.0832,"Glaciated"
4072,"HU4_53","IWS_25228",44.211312,-93.83491,143.4056929,17.7,301.806379568789,"DR_LakeStream",2.8416,4.52,45.87,23.95,7.9,0,0,0,1.6269,0,0,43.8293,3.3408,4.9226,6.1502,0.0748379999999985,712.4655,6.8874,798.695896263468,667.949610880373,0.0112831532626958,6080.90114837644,5438.11098364973,0.180242268011682,0.0033,22.0986,1.5109,1.8406,72.1585,5.6993,2.8202,48.9715,2.429,0.5266,1.0832,"Glaciated"
94,"HU4_53","IWS_25531",43.734081,-94.747023,167.2262089,3.5,257.440626283574,"Isolated",1.4093,0.21,64.52,1.43,8.34,0,0,0,0,0,0,43.8293,3.3408,4.9226,6.1502,0.0748379999999985,712.4655,6.8874,798.695896263468,667.949610880373,0.0112831532626958,6080.90114837644,5438.11098364973,0.180242268011682,0.0033,22.0986,1.5109,1.8406,72.1585,5.6993,2.8202,48.9715,2.429,0.5266,1.0832,"Glaciated"
729,"HU4_53","IWS_25171",43.866424,-94.02363,521.7799997,2.7,786.682077658429,"Isolated",0.7297,0,78.76,0,0.47,0,0,0,0,0,0,43.8293,3.3408,4.9226,6.1502,0.0748379999999985,712.4655,6.8874,798.695896263468,667.949610880373,0.0112831532626958,6080.90114837644,5438.11098364973,0.180242268011682,0.0033,22.0986,1.5109,1.8406,72.1585,5.6993,2.8202,48.9715,2.429,0.5266,1.0832,"Glaciated"
1123,"HU4_53","IWS_26936",44.700686,-93.309399,93.10287946,9.4,594.532237106133,"Isolated",3.926,34.82,1.38,9.69,24.65,0,0,0,0,0,0,43.8293,3.3408,4.9226,6.1502,0.0748379999999985,712.4655,6.8874,798.695896263468,667.949610880373,0.0112831532626958,6080.90114837644,5438.11098364973,0.180242268011682,0.0033,22.0986,1.5109,1.8406,72.1585,5.6993,2.8202,48.9715,2.429,0.5266,1.0832,"Glaciated"
36810,"HU4_53","IWS_25971",44.752231,-93.4303,20.32756344,2.958,452.543514939088,"DR_LakeStream",3.9867,23.36,25.07,19.02,20.86,0,0,0,3.2882,0,0,43.8293,3.3408,4.9226,6.1502,0.0748379999999985,712.4655,6.8874,798.695896263468,667.949610880373,0.0112831532626958,6080.90114837644,5438.11098364973,0.180242268011682,0.0033,22.0986,1.5109,1.8406,72.1585,5.6993,2.8202,48.9715,2.429,0.5266,1.0832,"Glaciated"
2329,"HU4_53","IWS_26714",44.714411,-93.447482,171.6522995,13.1,792.620562228999,"DR_LakeStream",3.2384,47.08,4.6,10.68,15.19,1.0294,0,0,3.6307,0,0,43.8293,3.3408,4.9226,6.1502,0.0748379999999985,712.4655,6.8874,798.695896263468,667.949610880373,0.0112831532626958,6080.90114837644,5438.11098364973,0.180242268011682,0.0033,22.0986,1.5109,1.8406,72.1585,5.6993,2.8202,48.9715,2.429,0.5266,1.0832,"Glaciated"
3673,"HU4_53","IWS_24917",45.251932,-95.056342,281.4515841,12.2,587.689284415651,"DR_Stream",4.5793,4.49,52.15,18.14,8.11,0,0,0,6.0487,0,0,43.8293,3.3408,4.9226,6.1502,0.0748379999999985,712.4655,6.8874,798.695896263468,667.949610880373,0.0112831532626958,6080.90114837644,5438.11098364973,0.180242268011682,0.0033,22.0986,1.5109,1.8406,72.1585,5.6993,2.8202,48.9715,2.429,0.5266,1.0832,"Glaciated"
361,"HU4_53","IWS_26172",44.77106,-93.795802,9.54899849,5,743.445926345917,"DR_Stream",2.0063,4.66,62.84,24.44,3.19,0,0,0,3.8335,0,0,43.8293,3.3408,4.9226,6.1502,0.0748379999999985,712.4655,6.8874,798.695896263468,667.949610880373,0.0112831532626958,6080.90114837644,5438.11098364973,0.180242268011682,0.0033,22.0986,1.5109,1.8406,72.1585,5.6993,2.8202,48.9715,2.429,0.5266,1.0832,"Glaciated"
3216,"HU4_53","IWS_25267",45.452653,-95.348173,164.7566238,14.9,950.092642443747,"DR_Stream",3.6082,0.05,51.44,13.4,15.28,0,0,0,5.4132,0,0,43.8293,3.3408,4.9226,6.1502,0.0748379999999985,712.4655,6.8874,798.695896263468,667.949610880373,0.0112831532626958,6080.90114837644,5438.11098364973,0.180242268011682,0.0033,22.0986,1.5109,1.8406,72.1585,5.6993,2.8202,48.9715,2.429,0.5266,1.0832,"Glaciated"
3501,"HU4_53","IWS_25690",45.321102,-95.119698,899.8779107,9.1,6998.26153975505,"DR_LakeStream",1.9813,0.3,64.57,16.1,6.44,0,0,0,6.8851,0,0,43.8293,3.3408,4.9226,6.1502,0.0748379999999985,712.4655,6.8874,798.695896263468,667.949610880373,0.0112831532626958,6080.90114837644,5438.11098364973,0.180242268011682,0.0033,22.0986,1.5109,1.8406,72.1585,5.6993,2.8202,48.9715,2.429,0.5266,1.0832,"Glaciated"
317,"HU4_53","IWS_25139",46.170782,-95.691937,363.1368358,8.7,568.294133107273,"Isolated",5.2824,2.35,34.39,28.28,16.22,0,0,0,0,0,0,43.8293,3.3408,4.9226,6.1502,0.0748379999999985,712.4655,6.8874,798.695896263468,667.949610880373,0.0112831532626958,6080.90114837644,5438.11098364973,0.180242268011682,0.0033,22.0986,1.5109,1.8406,72.1585,5.6993,2.8202,48.9715,2.429,0.5266,1.0832,"Glaciated"
2490,"HU4_53","IWS_25829",44.186694,-93.613473,79.02801932,17.1,168.178169949423,"Isolated",3.1414,1.82,57.3,9.89,8.07,0,0,0,0,0,0,43.8293,3.3408,4.9226,6.1502,0.0748379999999985,712.4655,6.8874,798.695896263468,667.949610880373,0.0112831532626958,6080.90114837644,5438.11098364973,0.180242268011682,0.0033,22.0986,1.5109,1.8406,72.1585,5.6993,2.8202,48.9715,2.429,0.5266,1.0832,"Glaciated"
1253,"HU4_53","IWS_25291",45.490458,-95.364855,70.37561406,16.8,477.798789490421,"DR_Stream",3.4725,0.38,59.05,22.67,4.69,0,0,0,4.2261,0,0,43.8293,3.3408,4.9226,6.1502,0.0748379999999985,712.4655,6.8874,798.695896263468,667.949610880373,0.0112831532626958,6080.90114837644,5438.11098364973,0.180242268011682,0.0033,22.0986,1.5109,1.8406,72.1585,5.6993,2.8202,48.9715,2.429,0.5266,1.0832,"Glaciated"
124051,"HU4_53","IWS_25275",44.894619,-93.534632,7.370267859,3.5,102.688664326514,"Headwater",5.3055,30.89,0,2.97,22.33,0,0,0,0.0768,0,0,43.8293,3.3408,4.9226,6.1502,0.0748379999999985,712.4655,6.8874,798.695896263468,667.949610880373,0.0112831532626958,6080.90114837644,5438.11098364973,0.180242268011682,0.0033,22.0986,1.5109,1.8406,72.1585,5.6993,2.8202,48.9715,2.429,0.5266,1.0832,"Glaciated"
67054,"HU4_53","IWS_25314",44.722392,-93.769766,47.69902173,1.0058,93.2232409126168,"Headwater",1.6896,2.11,21.26,40.33,16.76,0,0,0,0,0,0,43.8293,3.3408,4.9226,6.1502,0.0748379999999985,712.4655,6.8874,798.695896263468,667.949610880373,0.0112831532626958,6080.90114837644,5438.11098364973,0.180242268011682,0.0033,22.0986,1.5109,1.8406,72.1585,5.6993,2.8202,48.9715,2.429,0.5266,1.0832,"Glaciated"
4211,"HU4_53","IWS_25593",45.47604,-95.365797,130.9158379,7.3,2532.93071804087,"DR_LakeStream",3.6756,0.33,43.85,20.33,13,0.208,0,0,7.7998,0,0,43.8293,3.3408,4.9226,6.1502,0.0748379999999985,712.4655,6.8874,798.695896263468,667.949610880373,0.0112831532626958,6080.90114837644,5438.11098364973,0.180242268011682,0.0033,22.0986,1.5109,1.8406,72.1585,5.6993,2.8202,48.9715,2.429,0.5266,1.0832,"Glaciated"
28452,"HU4_53",NA,44.803435,-93.173498,3.368643621,5,NA,"Headwater",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.8293,3.3408,4.9226,6.1502,0.0748379999999985,712.4655,6.8874,798.695896263468,667.949610880373,0.0112831532626958,6080.90114837644,5438.11098364973,0.180242268011682,0.0033,22.0986,1.5109,1.8406,72.1585,5.6993,2.8202,48.9715,2.429,0.5266,1.0832,"Glaciated"
2549,"HU4_54","IWS_33662",46.709861,-95.778321,74.21631482,33.5,640.616613263703,"Headwater",6.0628,0,1.24,33.28,51.63,0,0,0,0,0,0,40.7452,2.8033,2.6835,4.1702,0.0829299999999988,606.6129,4.5836,553.265215938592,477.414753849704,0.0208199616853343,3682.05340158072,4499.0941437985,0.204910512721946,0.0027,16.1547,1.0298,0.8253,55.3345,6.3003,10.7194,87.0309,4.5866,0.6926,2.4992,"Glaciated"
2846,"HU4_54","IWS_33858",46.411385,-96.050487,288.1465819,22.9,433.658496042013,"Isolated",4.3333,0.15,41.99,18.53,18.17,0,0,0,0,0,0,40.7452,2.8033,2.6835,4.1702,0.0829299999999988,606.6129,4.5836,553.265215938592,477.414753849704,0.0208199616853343,3682.05340158072,4499.0941437985,0.204910512721946,0.0027,16.1547,1.0298,0.8253,55.3345,6.3003,10.7194,87.0309,4.5866,0.6926,2.4992,"Glaciated"
43496,"HU4_54","IWS_33880",46.780253,-95.909175,53.12970051,7.3,189.748393192107,"Isolated",4.1139,0,14.85,6.78,62.9,0,0,0,0,0,0,40.7452,2.8033,2.6835,4.1702,0.0829299999999988,606.6129,4.5836,553.265215938592,477.414753849704,0.0208199616853343,3682.05340158072,4499.0941437985,0.204910512721946,0.0027,16.1547,1.0298,0.8253,55.3345,6.3003,10.7194,87.0309,4.5866,0.6926,2.4992,"Glaciated"
44531,"HU4_54","IWS_33280",46.859484,-96.141474,17.11181545,16,497.163040216325,"DR_Stream",2.9463,0.98,58.53,16.07,16.07,0,0,0,3.6084,0,0,40.7452,2.8033,2.6835,4.1702,0.0829299999999988,606.6129,4.5836,553.265215938592,477.414753849704,0.0208199616853343,3682.05340158072,4499.0941437985,0.204910512721946,0.0027,16.1547,1.0298,0.8253,55.3345,6.3003,10.7194,87.0309,4.5866,0.6926,2.4992,"Glaciated"
110678,"HU4_54","IWS_32977",47.150879,-95.604008,330.7047318,13.1,1904.75758892739,"DR_Stream",4.181,0.17,0,0.24,84.24,0,0,0,0.4053,0,0,40.7452,2.8033,2.6835,4.1702,0.0829299999999988,606.6129,4.5836,553.265215938592,477.414753849704,0.0208199616853343,3682.05340158072,4499.0941437985,0.204910512721946,0.0027,16.1547,1.0298,0.8253,55.3345,6.3003,10.7194,87.0309,4.5866,0.6926,2.4992,"Glaciated"
2165,"HU4_54","IWS_34924",46.610216,-95.491872,1906.370227,22.9,26395.5198169451,"DR_LakeStream",2.1047,0.15,19.18,26.25,34.65,0.0684,0,0,5.9259,1.2121,0,40.7452,2.8033,2.6835,4.1702,0.0829299999999988,606.6129,4.5836,553.265215938592,477.414753849704,0.0208199616853343,3682.05340158072,4499.0941437985,0.204910512721946,0.0027,16.1547,1.0298,0.8253,55.3345,6.3003,10.7194,87.0309,4.5866,0.6926,2.4992,"Glaciated"
74438,"HU4_54","IWS_33176",46.652553,-95.753147,508.4806389,39,2577.75076816914,"DR_LakeStream",3.467,0.57,28.1,32.53,25.65,0,0,0,1.5893,0,0,40.7452,2.8033,2.6835,4.1702,0.0829299999999988,606.6129,4.5836,553.265215938592,477.414753849704,0.0208199616853343,3682.05340158072,4499.0941437985,0.204910512721946,0.0027,16.1547,1.0298,0.8253,55.3345,6.3003,10.7194,87.0309,4.5866,0.6926,2.4992,"Glaciated"
19307,"HU4_54","IWS_34691",46.624785,-95.783596,263.4809196,22.6,728.265793614555,"Isolated",4.3847,0.19,23.63,27.83,31.65,0,0,0,0,0,0,40.7452,2.8033,2.6835,4.1702,0.0829299999999988,606.6129,4.5836,553.265215938592,477.414753849704,0.0208199616853343,3682.05340158072,4499.0941437985,0.204910512721946,0.0027,16.1547,1.0298,0.8253,55.3345,6.3003,10.7194,87.0309,4.5866,0.6926,2.4992,"Glaciated"
22456,"HU4_54","IWS_35094",46.738643,-95.968456,149.2050896,9.1,313.953438814651,"DR_LakeStream",3.3668,0.98,27.71,11.41,33.06,0,0,0,0.5642,0,0,40.7452,2.8033,2.6835,4.1702,0.0829299999999988,606.6129,4.5836,553.265215938592,477.414753849704,0.0208199616853343,3682.05340158072,4499.0941437985,0.204910512721946,0.0027,16.1547,1.0298,0.8253,55.3345,6.3003,10.7194,87.0309,4.5866,0.6926,2.4992,"Glaciated"
1746,"HU4_54","IWS_33398",46.486914,-95.524766,2087.43558,20.1,11799.92937202,"DR_LakeStream",1.6487,1.08,37.36,16.36,20.19,0,0,0,3.0906,0.7073,0,40.7452,2.8033,2.6835,4.1702,0.0829299999999988,606.6129,4.5836,553.265215938592,477.414753849704,0.0208199616853343,3682.05340158072,4499.0941437985,0.204910512721946,0.0027,16.1547,1.0298,0.8253,55.3345,6.3003,10.7194,87.0309,4.5866,0.6926,2.4992,"Glaciated"
34974,"HU4_54","IWS_34013",46.435743,-95.678347,233.5412107,7.6,967.279936755835,"DR_LakeStream",2.5415,0.2,27.75,14.72,24.55,0,0,0,0,1.0547,0,40.7452,2.8033,2.6835,4.1702,0.0829299999999988,606.6129,4.5836,553.265215938592,477.414753849704,0.0208199616853343,3682.05340158072,4499.0941437985,0.204910512721946,0.0027,16.1547,1.0298,0.8253,55.3345,6.3003,10.7194,87.0309,4.5866,0.6926,2.4992,"Glaciated"
429,"HU4_54","IWS_34271",46.797112,-96.040898,208.98978,13.6,330.505716964057,"DR_LakeStream",4.9069,0.82,18.94,24.61,31.17,0,0,0,0.3326,0,0,40.7452,2.8033,2.6835,4.1702,0.0829299999999988,606.6129,4.5836,553.265215938592,477.414753849704,0.0208199616853343,3682.05340158072,4499.0941437985,0.204910512721946,0.0027,16.1547,1.0298,0.8253,55.3345,6.3003,10.7194,87.0309,4.5866,0.6926,2.4992,"Glaciated"
27691,"HU4_54","IWS_32927",46.620564,-95.876891,104.5105794,9.9,859.112019855678,"Isolated",5.9727,0.08,15.3,17.58,58.26,0,0,0,0,0,0,40.7452,2.8033,2.6835,4.1702,0.0829299999999988,606.6129,4.5836,553.265215938592,477.414753849704,0.0208199616853343,3682.05340158072,4499.0941437985,0.204910512721946,0.0027,16.1547,1.0298,0.8253,55.3345,6.3003,10.7194,87.0309,4.5866,0.6926,2.4992,"Glaciated"
542,"HU4_54","IWS_34412",46.294155,-95.656185,2231.843113,34.4,1716.40713234472,"DR_LakeStream",2.6603,3.84,52.07,4.44,17.68,0,0,0,1.1338,0,0,40.7452,2.8033,2.6835,4.1702,0.0829299999999988,606.6129,4.5836,553.265215938592,477.414753849704,0.0208199616853343,3682.05340158072,4499.0941437985,0.204910512721946,0.0027,16.1547,1.0298,0.8253,55.3345,6.3003,10.7194,87.0309,4.5866,0.6926,2.4992,"Glaciated"
2743,"HU4_54","IWS_33903",46.696496,-96.021001,1709.307219,21,3739.21045757645,"DR_LakeStream",3.6988,0.49,26.73,16.92,30.19,0.4937,0,0,0.8916,0.0048,0,40.7452,2.8033,2.6835,4.1702,0.0829299999999988,606.6129,4.5836,553.265215938592,477.414753849704,0.0208199616853343,3682.05340158072,4499.0941437985,0.204910512721946,0.0027,16.1547,1.0298,0.8253,55.3345,6.3003,10.7194,87.0309,4.5866,0.6926,2.4992,"Glaciated"
972,"HU4_54","IWS_34817",46.249148,-95.667133,1015.632712,21.3,1471.0335207618,"DR_LakeStream",3.4445,0.93,60.47,4.17,17.56,0,0,0,0.0382,0,0,40.7452,2.8033,2.6835,4.1702,0.0829299999999988,606.6129,4.5836,553.265215938592,477.414753849704,0.0208199616853343,3682.05340158072,4499.0941437985,0.204910512721946,0.0027,16.1547,1.0298,0.8253,55.3345,6.3003,10.7194,87.0309,4.5866,0.6926,2.4992,"Glaciated"
584,"HU4_54","IWS_33905",46.477433,-95.755196,3020.31575,19.8,3236.07637199632,"DR_LakeStream",3.0587,0.12,8.56,26.08,37.34,0,0,0,1.7386,0.0022,0,40.7452,2.8033,2.6835,4.1702,0.0829299999999988,606.6129,4.5836,553.265215938592,477.414753849704,0.0208199616853343,3682.05340158072,4499.0941437985,0.204910512721946,0.0027,16.1547,1.0298,0.8253,55.3345,6.3003,10.7194,87.0309,4.5866,0.6926,2.4992,"Glaciated"
38157,"HU4_54","IWS_33772",46.88266,-95.697647,711.7706598,7.6,937.320537079177,"DR_LakeStream",3.6546,0.24,2.94,12.01,62.37,0,0,0,1.3957,0.9636,0,40.7452,2.8033,2.6835,4.1702,0.0829299999999988,606.6129,4.5836,553.265215938592,477.414753849704,0.0208199616853343,3682.05340158072,4499.0941437985,0.204910512721946,0.0027,16.1547,1.0298,0.8253,55.3345,6.3003,10.7194,87.0309,4.5866,0.6926,2.4992,"Glaciated"
692,"HU4_54","IWS_33906",46.83666,-95.564989,162.2419062,19.8,1835.88771107352,"DR_LakeStream",2.8838,0.06,7.6,29.61,47.79,0,0,0,1.3924,0,0,40.7452,2.8033,2.6835,4.1702,0.0829299999999988,606.6129,4.5836,553.265215938592,477.414753849704,0.0208199616853343,3682.05340158072,4499.0941437985,0.204910512721946,0.0027,16.1547,1.0298,0.8253,55.3345,6.3003,10.7194,87.0309,4.5866,0.6926,2.4992,"Glaciated"
3028,"HU4_54","IWS_33294",46.865578,-95.491285,678.5518286,8.8,2666.31607495301,"DR_Stream",3.9714,0.24,2.62,11.95,67.73,0.3783,0,0,4.7656,0,0,40.7452,2.8033,2.6835,4.1702,0.0829299999999988,606.6129,4.5836,553.265215938592,477.414753849704,0.0208199616853343,3682.05340158072,4499.0941437985,0.204910512721946,0.0027,16.1547,1.0298,0.8253,55.3345,6.3003,10.7194,87.0309,4.5866,0.6926,2.4992,"Glaciated"
2593,"HU4_54","IWS_34807",47.491006,-95.298773,37.66722843,13.7,1400.05150114857,"DR_Stream",3.4837,0.14,2.13,18.52,70.66,0.3437,0,0,5.1047,0,0,40.7452,2.8033,2.6835,4.1702,0.0829299999999988,606.6129,4.5836,553.265215938592,477.414753849704,0.0208199616853343,3682.05340158072,4499.0941437985,0.204910512721946,0.0027,16.1547,1.0298,0.8253,55.3345,6.3003,10.7194,87.0309,4.5866,0.6926,2.4992,"Glaciated"
666,"HU4_54","IWS_35062",45.696238,-96.732596,4349.351348,4,152942.02495019,"DR_LakeStream",0.7999,0.51,85.43,3.32,0.82,0.0077,0,0.0034,7.02,1.5609,0,40.7452,2.8033,2.6835,4.1702,0.0829299999999988,606.6129,4.5836,553.265215938592,477.414753849704,0.0208199616853343,3682.05340158072,4499.0941437985,0.204910512721946,0.0027,16.1547,1.0298,0.8253,55.3345,6.3003,10.7194,87.0309,4.5866,0.6926,2.4992,"Glaciated"
3312,"HU4_54","IWS_32795",46.930007,-95.532446,481.5031746,13.1,641.867609334419,"Isolated",4.2922,0.38,0,1.75,83.34,0,0,0,0,0,0,40.7452,2.8033,2.6835,4.1702,0.0829299999999988,606.6129,4.5836,553.265215938592,477.414753849704,0.0208199616853343,3682.05340158072,4499.0941437985,0.204910512721946,0.0027,16.1547,1.0298,0.8253,55.3345,6.3003,10.7194,87.0309,4.5866,0.6926,2.4992,"Glaciated"
2361,"HU4_54","IWS_35027",47.599583,-96.076553,320.5534961,25.3,879.112588810376,"DR_LakeStream",1.8714,0.33,20.2,4.33,27.75,0,0,0,1.4889,0,0,40.7452,2.8033,2.6835,4.1702,0.0829299999999988,606.6129,4.5836,553.265215938592,477.414753849704,0.0208199616853343,3682.05340158072,4499.0941437985,0.204910512721946,0.0027,16.1547,1.0298,0.8253,55.3345,6.3003,10.7194,87.0309,4.5866,0.6926,2.4992,"Glaciated"
3782,"HU4_54","IWS_35064",46.580824,-95.766924,393.9601434,12.2,196.196627791691,"Isolated",2.4046,2.27,5.69,16.74,37.88,0,0,0,0,0,0,40.7452,2.8033,2.6835,4.1702,0.0829299999999988,606.6129,4.5836,553.265215938592,477.414753849704,0.0208199616853343,3682.05340158072,4499.0941437985,0.204910512721946,0.0027,16.1547,1.0298,0.8253,55.3345,6.3003,10.7194,87.0309,4.5866,0.6926,2.4992,"Glaciated"
69333,"HU4_54","IWS_34922",46.875642,-95.731718,127.8602852,22.6,593.532733596345,"Isolated",5.0739,0,2.09,11.9,75.21,0,0,0,0,0,0,40.7452,2.8033,2.6835,4.1702,0.0829299999999988,606.6129,4.5836,553.265215938592,477.414753849704,0.0208199616853343,3682.05340158072,4499.0941437985,0.204910512721946,0.0027,16.1547,1.0298,0.8253,55.3345,6.3003,10.7194,87.0309,4.5866,0.6926,2.4992,"Glaciated"
27690,"HU4_54","IWS_32835",46.362893,-95.749593,64.38303206,6.1,34.277940171663,"Isolated",2.9358,2.6,0,0,81.25,0,0,0,0,0,0,40.7452,2.8033,2.6835,4.1702,0.0829299999999988,606.6129,4.5836,553.265215938592,477.414753849704,0.0208199616853343,3682.05340158072,4499.0941437985,0.204910512721946,0.0027,16.1547,1.0298,0.8253,55.3345,6.3003,10.7194,87.0309,4.5866,0.6926,2.4992,"Glaciated"
3186,"HU4_54","IWS_33304",46.427156,-95.805528,339.6293336,23.8,1225.30741076212,"Headwater",1.8306,0.33,51.58,6.07,21.25,0,0,0,0,0,0,40.7452,2.8033,2.6835,4.1702,0.0829299999999988,606.6129,4.5836,553.265215938592,477.414753849704,0.0208199616853343,3682.05340158072,4499.0941437985,0.204910512721946,0.0027,16.1547,1.0298,0.8253,55.3345,6.3003,10.7194,87.0309,4.5866,0.6926,2.4992,"Glaciated"
461,"HU4_54","IWS_33213",46.748247,-95.983292,205.6464014,9.1,1485.31433694818,"DR_Stream",3.023,0.22,20.91,17.96,32.44,1.7332,0,0,2.8254,0,0,40.7452,2.8033,2.6835,4.1702,0.0829299999999988,606.6129,4.5836,553.265215938592,477.414753849704,0.0208199616853343,3682.05340158072,4499.0941437985,0.204910512721946,0.0027,16.1547,1.0298,0.8253,55.3345,6.3003,10.7194,87.0309,4.5866,0.6926,2.4992,"Glaciated"
1618,"HU4_54","IWS_35402",46.766538,-96.059408,1434.18899,18.3,692.546284248421,"DR_LakeStream",3.6327,2.02,15.43,20.15,35.44,0,0,0,0.0371,0,0,40.7452,2.8033,2.6835,4.1702,0.0829299999999988,606.6129,4.5836,553.265215938592,477.414753849704,0.0208199616853343,3682.05340158072,4499.0941437985,0.204910512721946,0.0027,16.1547,1.0298,0.8253,55.3345,6.3003,10.7194,87.0309,4.5866,0.6926,2.4992,"Glaciated"
4195,"HU4_54","IWS_33771",46.788689,-95.833243,1284.19643,25,8033.09579446786,"DR_LakeStream",2.9755,6.54,8.58,25.24,37.41,0,0,0,5.5909,0.0012,0,40.7452,2.8033,2.6835,4.1702,0.0829299999999988,606.6129,4.5836,553.265215938592,477.414753849704,0.0208199616853343,3682.05340158072,4499.0941437985,0.204910512721946,0.0027,16.1547,1.0298,0.8253,55.3345,6.3003,10.7194,87.0309,4.5866,0.6926,2.4992,"Glaciated"
134415,"HU4_54","IWS_33561",46.535656,-95.988585,339.5849607,17.7,1160.71171491435,"DR_Stream",5.866,0.09,8.43,28.18,37.5,0,0,0,2.6958,0,0,40.7452,2.8033,2.6835,4.1702,0.0829299999999988,606.6129,4.5836,553.265215938592,477.414753849704,0.0208199616853343,3682.05340158072,4499.0941437985,0.204910512721946,0.0027,16.1547,1.0298,0.8253,55.3345,6.3003,10.7194,87.0309,4.5866,0.6926,2.4992,"Glaciated"
82877,"HU4_54","IWS_34580",47.037889,-95.541613,441.1608226,21,2849.16426177081,"DR_LakeStream",3.0911,0.02,0.12,0.42,78.25,0,0,0,1.3229,0,0,40.7452,2.8033,2.6835,4.1702,0.0829299999999988,606.6129,4.5836,553.265215938592,477.414753849704,0.0208199616853343,3682.05340158072,4499.0941437985,0.204910512721946,0.0027,16.1547,1.0298,0.8253,55.3345,6.3003,10.7194,87.0309,4.5866,0.6926,2.4992,"Glaciated"
41352,"HU4_54","IWS_35224",46.864721,-96.173373,80.39249342,8.5,830.568240093186,"DR_LakeStream",3.609,0.43,41.64,10.18,24.46,4.7714,4.1539,0.6175,2.7384,0,0,40.7452,2.8033,2.6835,4.1702,0.0829299999999988,606.6129,4.5836,553.265215938592,477.414753849704,0.0208199616853343,3682.05340158072,4499.0941437985,0.204910512721946,0.0027,16.1547,1.0298,0.8253,55.3345,6.3003,10.7194,87.0309,4.5866,0.6926,2.4992,"Glaciated"
3197,"HU4_54","IWS_34505",46.707919,-95.948384,145.514683,7.6,621.049134202844,"DR_LakeStream",4.0934,0.59,10.77,15.17,33.18,0,0,0,0,3.0887,0,40.7452,2.8033,2.6835,4.1702,0.0829299999999988,606.6129,4.5836,553.265215938592,477.414753849704,0.0208199616853343,3682.05340158072,4499.0941437985,0.204910512721946,0.0027,16.1547,1.0298,0.8253,55.3345,6.3003,10.7194,87.0309,4.5866,0.6926,2.4992,"Glaciated"
1333,"HU4_54","IWS_32827",46.771463,-95.896032,508.5308667,17.7,293.610523134549,"DR_LakeStream",4.112,1.93,2.39,32.1,36.91,0,0,0,0.0861,0.1561,0,40.7452,2.8033,2.6835,4.1702,0.0829299999999988,606.6129,4.5836,553.265215938592,477.414753849704,0.0208199616853343,3682.05340158072,4499.0941437985,0.204910512721946,0.0027,16.1547,1.0298,0.8253,55.3345,6.3003,10.7194,87.0309,4.5866,0.6926,2.4992,"Glaciated"
1332,"HU4_54","IWS_34193",46.271364,-95.963927,291.2511216,8.2,1406.14470301922,"DR_LakeStream",3.5347,0.84,45.7,24.69,12.57,0,0,0,2.1399,0,0,40.7452,2.8033,2.6835,4.1702,0.0829299999999988,606.6129,4.5836,553.265215938592,477.414753849704,0.0208199616853343,3682.05340158072,4499.0941437985,0.204910512721946,0.0027,16.1547,1.0298,0.8253,55.3345,6.3003,10.7194,87.0309,4.5866,0.6926,2.4992,"Glaciated"
2118,"HU4_54","IWS_33817",46.78232,-96.172732,74.38296628,22.3,196.026851639651,"Isolated",4.7092,1.19,14.64,25.8,30.93,0,0,0,0,0,0,40.7452,2.8033,2.6835,4.1702,0.0829299999999988,606.6129,4.5836,553.265215938592,477.414753849704,0.0208199616853343,3682.05340158072,4499.0941437985,0.204910512721946,0.0027,16.1547,1.0298,0.8253,55.3345,6.3003,10.7194,87.0309,4.5866,0.6926,2.4992,"Glaciated"
